ID,name
1966,Control engineering
1967,Factory automation
1968,Three term control systems
1969,Arduino
1970,Control experiments
1971,Controller designs
1972,Industrial process control
1973,Real systems
1974,Undergraduate students
1975,SAR ADC
1976,Artificial intelligence
1977,Cardiology
1978,Database systems
1979,Epidemiology
1980,Genetic algorithms
1981,Health insurance
1982,Heart
1983,Medical problems
1984,Sleep research
1985,Support vector machines
1986,Clinical decision support systems
1987,Erectile dysfunction
1988,Hypertension
1989,Indexes
1990,Research database
1991,Sleep apnea
1992,Decision support systems
1993,adult
1994,aged
1995,chronic kidney failure
1996,clinical decision support system
1997,computer prediction
1998,congestive heart failure
1999,controlled study
2000,depression
2001,diabetes mellitus
2002,diagnostic accuracy
2003,diagnostic test accuracy study
2004,erectile dysfunction
2005,follow up
2006,genetic algorithm
2007,gout
2008,hypertension
2009,incidence
2010,information retrieval
2011,ischemic heart disease
2012,jackknife test
2013,major clinical study
2014,male
2015,mathematical model
2016,middle aged
2017,pathophysiology
2018,predictive value
2019,prevalence
2020,receiver operating characteristic
2021,sensitivity and specificity
2022,sexual behavior
2023,sleep disorder
2024,support vector machine
2025,training
2026,algorithm
2027,factual database
2028,young adult
2029,Adult
2030,Aged
2031,Algorithms
2032,"Databases, Factual"
2033,"Decision Support Systems, Clinical"
2034,Erectile Dysfunction
2035,Male
2036,Middle Aged
2037,Support Vector Machine
2038,Young Adult
2039,Pixels
2040,Textures
2041,Absolute difference
2042,Local neighborhoods
2043,Nearest neighborhood
2044,Non-uniform patterns
2045,Structure information
2046,Texture classification
2047,Image texture
2048,classifier
2049,histogram
2050,neighborhood
2051,noise
2052,Sodium chloride
2053,Folding kinetics
2054,G-quadruplexes
2055,Hydrodynamic flows
2056,Micro mixers
2057,Three dimensional focusing
2058,Mixers (machinery)
2059,Phase transitions
2060,Pore size
2061,Pore structure
2062,Stability
2063,Thermodynamic stability
2064,Catalytic reactions
2065,Dopant concentrations
2066,Doped alumina
2067,Mesoporous alumina
2068,Structural feature
2069,Structure evolution
2070,Thermal and hydrothermal stability
2071,Thermal calcination
2072,Electromagnetic wave emission
2073,Materials
2074,Powder metals
2075,Binding agent
2076,High production rate
2077,Manufacturing techniques
2078,Powder deposition
2079,Review of technologies
2080,Two-dimensional patterns
2081,Binders
2082,Muscle
2083,Noninvasive medical procedures
2084,Fundamental principles
2085,Mechanical impedances
2086,Musculoskeletal dynamics
2087,Musculoskeletal geometry
2088,Non-invasive treatment
2089,Superficial muscles
2090,Suppression devices
2091,abduction
2092,adduction
2093,arm muscle
2094,biomechanics
2095,daily life activity
2096,dislocation
2097,electromyography
2098,essential tremor
2099,excitation contraction coupling
2100,impedance
2101,muscle contraction
2102,muscle excitation
2103,muscle strength
2104,nonlinear system
2105,Parkinson disease
2106,torque
2107,tremor
2108,upper limb
2109,viscoelasticity
2110,Piles
2111,Soil structure interactions
2112,Soil-Structure Interaction effects
2113,Surrounding regions
2114,building
2115,damage
2116,mapping
2117,seismic response
2118,strong motion
2119,Morelos
2120,Puebla [Mexico]
2121,Puebla [Puebla (STT)]
2122,Channel coding
2123,Concatenated codes
2124,Encoding (symbols)
2125,Gaussian distribution
2126,Receivers (containers)
2127,Reliability
2128,Signal encoding
2129,Signal receivers
2130,Binary symmetric channel
2131,Information- theoretic securities
2132,Kullback Leibler divergence
2133,practical secrecy coding
2134,Security
2135,Security and reliabilities
2136,Wire-tap channels
2137,Intermetallics
2138,Soldered joints
2139,Strain rate
2140,Tensile testing
2141,Dissimilar
2142,Effective heat of formation
2143,Friction stir
2144,High strain rate deformation
2145,Intermetallic compound layer
2146,Lap-shear testing
2147,Micro-structural characterization
2148,Welded interface
2149,Projectiles
2150,Areal densities
2151,Ballistic impact
2152,Body armors
2153,Impact behavior
2154,Soft body armor
2155,Test parameters
2156,Aramid fibers
2157,Flowcharting
2158,Statistics
2159,Average run lengths
2160,Average time to signal
2161,Cusum
2162,EWMA
2163,Phase II monitoring
2164,Process Variability
2165,Shewhart control charts
2166,variability
2167,Control charts
2168,Design ethnographies
2169,Global development
2170,Low resource
2171,Poverty alleviation
2172,Resource-poor
2173,Computer control systems
2174,Data collection system
2175,Large-scale deployment
2176,Memory blocks
2177,Neutron cross sections
2178,New York city
2179,Single event characterization
2180,Neutrons
2181,Space applications
2182,Soft processors
2183,Technical presentations
2184,Assessment
2185,Extended abstracts
2186,Feedback technology
2187,Oral presentations
2188,Peer feedback
2189,Qualitative feedback
2190,Real time
2191,Professional aspects
2192,Concrete beams and girders
2193,Microalloyed steel
2194,Beneficial effects
2195,Column depths
2196,Lower bounds
2197,Slab-on-grade
2198,Steel column
2199,Steel moment frames
2200,Strength and stiffness
2201,Strength models
2202,Bending strength
2203,Forming
2204,Coining
2205,Dislocation densities
2206,EBSD
2207,Micro forming
2208,Microstructure formation
2209,Earth (planet)
2210,Image enhancement
2211,Luminance
2212,Meteorological instruments
2213,Microwave devices
2214,Microwave measurement
2215,Microwave sensors
2216,Microwaves
2217,NASA
2218,Radiometers
2219,Soil moisture
2220,Advanced Microwave Scanning Radiometer-Earth Observing System (AMSR-E)
2221,Brightness temperatures
2222,Image reconstruction techniques
2223,Scanning multichannel microwave radiometer
2224,Scatterometer Image Reconstruction algorithms
2225,Soil moisture active passive (SMAP)
2226,Special sensor microwave imagers
2227,Special sensor microwave/Imager
2228,Image reconstruction
2229,brightness temperature
2230,detection method
2231,image resolution
2232,radiometer
2233,reconstruction
2234,satellite sensor
2235,spatial resolution
2236,Mechanical properties
2237,Coordinate equations
2238,Curved folding
2239,developable
2240,energy
2241,Energy configurations
2242,Natural configurations
2243,Physical model
2244,Boiling temperature
2245,Contact time
2246,Cooling effectiveness
2247,Droplet impact
2248,Hydrophilic substrate
2249,Similarity solution
2250,Temperature variation
2251,Group delay
2252,Parameter extraction
2253,Ultrashort pulses
2254,Chirped Bragg grating
2255,Design parameters
2256,Device parameters
2257,Discrete numbers
2258,Extracting parameter
2259,Index contrasts
2260,Parameter extraction tools
2261,Parameter-extraction method
2262,Silicon photonics
2263,Alloy steel
2264,Carbides
2265,Chromium compounds
2266,Dissimilar metals
2267,Hardness
2268,Heat treatment
2269,Carbon concentrations
2270,Carbon depletion
2271,Carbon migration
2272,Chromium carbide
2273,Dissimilar metal weld
2274,Microstructural changes
2275,Microstructure and mechanical properties
2276,Post weld heat treatment
2277,Blending
2278,Blending function
2279,Control point
2280,Linear independence
2281,Local refinement
2282,Refinement algorithms
2283,Spline surfaces
2284,Burgers vector
2285,Dislocations (crystals)
2286,Molecular dynamics
2287,Polycrystalline materials
2288,Dislocation movement
2289,Grain boundary dislocation
2290,Loading condition
2291,Residual burgers vectors
2292,Slip system
2293,Inspection
2294,Optical radar
2295,Planning
2296,Remote sensing
2297,Automated inspection
2298,Industrial inspections
2299,Infrastructure modeling
2300,Multi-Scale
2301,Multi-scale approaches
2302,Structure from motion
2303,Unmanned aircraft system
2304,View planning
2305,Three dimensional computer graphics
2306,Small unmanned aerial vehicles
2307,Frequency response
2308,Technology transfer
2309,gyrostabilizer
2310,hand
2311,suppression
2312,Tremor
2313,Gyroscopes
2314,Image processing
2315,Passive filters
2316,Remote control
2317,Training aircraft
2318,Well testing
2319,Attitude measurement
2320,Convolutional neural network
2321,Flight demonstration
2322,Human abilities
2323,Image processing - methods
2324,Learning methods
2325,Network topology
2326,Position and orientations
2327,Feedback linearization
2328,Circular trajectory
2329,Constant velocities
2330,Control laws
2331,Lyapunov theories
2332,Moving targets
2333,Range rate
2334,Stationary targets
2335,Error-state
2336,Estimated state
2337,Lie theory
2338,LQR control
2339,State tracking
2340,Time dependent trajectory
2341,Robot applications
2342,Visual servoing
2343,Autopilot systems
2344,Dark conditions
2345,Degree of freedom
2346,Flight testing
2347,Image based visual servoing
2348,Precision landing
2349,Vision-based approaches
2350,Estimation
2351,Radar
2352,Weather forecasting
2353,Wind
2354,Wind effects
2355,Antenna measurement
2356,Azimuth
2357,Oceans
2358,Radar scattering
2359,RapidScat
2360,Scatterometers
2361,Sea measurements
2362,Radar measurement
2363,estimation method
2364,model validation
2365,radar
2366,scattering
2367,scatterometer
2368,wind direction
2369,Sampling
2370,Algorithm performance
2371,Backus-Gilbert
2372,Higher resolution images
2373,Scatterometer image reconstruction
2374,Variable aperture
2375,backscatter
2376,data processing
2377,image analysis
2378,imaging method
2379,sampling
2380,Felt
2381,Two factor authentication
2382,Usability
2383,User attitudes
2384,Authentication
2385,Traction (friction)
2386,Gesture commands
2387,Logistic Regression modeling
2388,Natural interfaces
2389,Overall accuracies
2390,Unmanned air vehicle (UAVs)
2391,Gesture recognition
2392,Computer aided instruction
2393,Education
2394,Technical writing
2395,Audience awareness
2396,Case method
2397,pedagogy
2398,Proposal writing
2399,Proposals
2400,Acoustic field measurement
2401,Acoustic waves
2402,Boundary conditions
2403,Underwater acoustics
2404,Volume measurement
2405,Absorbing boundary condition
2406,Acoustic Scattering
2407,High-frequency scattering
2408,Very low frequency
2409,Acoustic wave scattering
2410,Branch and bound method
2411,Electric energy storage
2412,Electric power transmission networks
2413,Heat storage
2414,Power markets
2415,Quadratic programming
2416,Thermal energy
2417,Water cooling systems
2418,Chiller
2419,District energy systems
2420,Dynamic optimization
2421,Intermittent renewables
2422,Mixed integer quadratic programming
2423,Near-optimal solutions
2424,Real-time optimization
2425,Thermal energy storage tanks
2426,Integer programming
2427,Big data
2428,Electric load flow
2429,Data classification
2430,Diffusion maps
2431,Load modeling
2432,Manifold learning
2433,Manifold learning algorithm
2434,Point of interest
2435,Power-flow solution
2436,Real-time operation
2437,Electron microscopy
2438,Magnesium printing plates
2439,Nucleation
2440,Twinning
2441,Number of transmissions
2442,Texture information
2443,Uni-axial compression
2444,Visco-plastic self-consistent
2445,Viscoplastic self-consistent model
2446,VPSC
2447,Clay deposits
2448,Deposits
2449,Faulting
2450,3d finite differences
2451,Epicentral distances
2452,Hydraulic conditions
2453,Infrastructure
2454,Maintenance structures
2455,Seismic risk
2456,Seismic vulnerability
2457,aftershock
2458,earthquake mechanism
2459,finite difference method
2460,risk assessment
2461,site effect
2462,site investigation
2463,soil profile
2464,subsoil
2465,three-dimensional modeling
2466,urban area
2467,Amplitude modulation
2468,Coplanar waveguides
2469,Extrusion
2470,Reinforced plastics
2471,Coplanar wave-guide (CPW)
2472,Electrical conductivity
2473,Radio frequency devices
2474,Smoothing process
2475,Solvent absorption
2476,thermal smoothing (TS)
2477,Surface roughness
2478,Mechanical permeability
2479,Process monitoring
2480,Radial flow
2481,Characterization procedures
2482,Coefficient of variation
2483,Fabrics/textiles
2484,Fiber volume content
2485,In-plane permeability
2486,Measurement system
2487,Resin flows
2488,proteome
2489,transfer RNA
2490,amino acid labeling
2491,amino terminal sequence
2492,bioengineering
2493,chemical labeling
2494,chemical structure
2495,click chemistry
2496,cycloaddition
2497,decision tree
2498,disulfide bond
2499,mass spectrometry
2500,protein function
2501,proteomics
2502,quorum sensing
2503,structure activity relation
2504,Channel measurements
2505,Channel sounding
2506,Indoor environment
2507,Physical locations
2508,Point design
2509,Power settings
2510,Real environments
2511,Design
2512,Engineering
2513,Design critiques
2514,Design Education
2515,ethics
2516,In-depth interviews
2517,reasoning
2518,Self cultivations
2519,Social practices
2520,Student development
2521,Studios
2522,body weight
2523,female
2524,internal knee extension moment
2525,knee flexion angle
2526,knee function
2527,knee osteoarthritis
2528,muscle training
2529,musculoskeletal system parameters
2530,quadriceps strengthening
2531,randomized controlled trial (topic)
2532,sagittal plane walking biomechanics
2533,vertical ground reaction force
2534,walking
2535,walking speed
2536,disability
2537,gait
2538,joint characteristics and functions
2539,knee
2540,pain measurement
2541,physiology
2542,quadriceps femoris muscle
2543,randomized controlled trial
2544,resistance training
2545,weight bearing
2546,Biomechanical Phenomena
2547,Disability Evaluation
2548,Female
2549,Gait
2550,Knee Joint
2551,Muscle Strength
2552,"Osteoarthritis, Knee"
2553,Pain Measurement
2554,Quadriceps Muscle
2555,"Range of Motion, Articular"
2556,Resistance Training
2557,Weight-Bearing
2558,Backpropagation
2559,Deep neural networks
2560,Nutrition
2561,Bag of features
2562,Computer vision technology
2563,Deep convolutional neural networks
2564,Proposed architectures
2565,Recognition
2566,Recognition accuracy
2567,Network architecture
2568,Stiffness matrix
2569,Transfer matrix method
2570,D' Alembert's principle
2571,Degrees of freedom (DoFs)
2572,Displacement amplification
2573,Dynamic stiffness matrix
2574,Flexure hinge
2575,Frequency dependent
2576,Micro/nano positioning
2577,Static and dynamic performance
2578,Adaptive filtering
2579,Adaptive filters
2580,Concatenated coding
2581,Full-duplex
2582,Hidden key
2583,Jamming
2584,Piercing
2585,Adaptive characteristic
2586,Channel quality
2587,coding for secrecy
2588,interleaving
2589,scrambling
2590,chelate
2591,gadodiamide
2592,gadolinium
2593,gadolinium chloride gd 153
2594,gadolinium diethylene triaminepentaacetic acid bis glucosamide
2595,gadolinium pentetate derivative
2596,pentetate bismetylamide
2597,pentetic acid derivative
2598,zinc
2599,chelating agent
2600,contrast medium
2601,gadolinium pentetate
2602,gadolinium-DTPA bis-glucosamide
2603,organometallic compound
2604,pentetic acid
2605,animal experiment
2606,animal tissue
2607,contrast enhancement
2608,drug dosage form comparison
2609,image quality
2610,in vitro study
2611,inductively coupled plasma mass spectrometry
2612,isotope labeling
2613,rat
2614,zinc blood level
2615,bone
2616,chemistry
2617,femur
2618,nuclear magnetic resonance imaging
2619,Sprague Dawley rat
2620,Bone and Bones
2621,Chelating Agents
2622,Contrast Media
2623,Femur
2624,Gadolinium
2625,Gadolinium DTPA
2626,Magnetic Resonance Imaging
2627,Organometallic Compounds
2628,Pentetic Acid
2629,Rats
2630,"Rats, Sprague-Dawley"
2631,Zinc
2632,Glass
2633,Large dataset
2634,Metallic glass
2635,High throughput
2636,Inferential statistics
2637,Large datasets
2638,Materials informatics
2639,Microstructural phenomenon
2640,Structure property relationships
2641,Throughput
2642,Vector spaces
2643,Automatic Generation
2644,Basis vector
2645,High-throughput method
2646,Lattice vectors
2647,Space Groups
2648,Structural prototype
2649,Two dimensional plane
2650,Wyckoff positions
2651,Blood
2652,Capillary electrophoresis
2653,Genes
2654,Informatics
2655,Least squares approximations
2656,Multivariant analysis
2657,Pattern recognition
2658,Principal component analysis
2659,Statistical mechanics
2660,First order derivatives
2661,Genomic sequencing
2662,Inverse least squares
2663,Partial least square (PLS)
2664,Physiological effects
2665,Prediction capability
2666,Variable selection methods
2667,World Anti-Doping Agency
2668,Blood vessels
2669,Coupled motions
2670,Luxury products
2671,Two-state
2672,First-time user
2673,Grassroots adoption
2674,Integrated solutions
2675,Paired participants
2676,Pretty good privacy
2677,Secure messages
2678,Usability studies
2679,Autonomous agents
2680,Collision avoidance
2681,Computational methods
2682,Agent-based model
2683,Conflict Resolution
2684,Mid-air collisions
2685,Safety and efficiencies
2686,System safety
2687,Unmanned aerial vehicle systems
2688,Computational complexity
2689,Error statistics
2690,Frequency modulation
2691,Optical communication
2692,Correlated symbols
2693,Maximum likelihood sequence estimation
2694,Observation model
2695,Pulse amplitude modulation
2696,losartan
2697,serine protease HTRA1
2698,transforming growth factor beta1
2699,angiotensin 1 receptor antagonist
2700,animal cell
2701,animal model
2702,articular cartilage
2703,chondrocyte
2704,chondrodysplasia
2705,disease exacerbation
2706,drug effect
2707,histopathology
2708,joint degeneration
2709,mouse
2710,osteoarthritis
2711,temporomandibular joint
2712,TGF beta signaling
2713,upregulation
2714,C57BL mouse
2715,cell culture
2716,diagnostic imaging
2717,disease model
2718,immunohistochemistry
2719,metabolism
2720,mutant mouse strain
2721,pathology
2722,synovium
2723,Western blotting
2724,Angiotensin II Type 1 Receptor Blockers
2725,"Blotting, Western"
2726,"Cartilage, Articular"
2727,"Cells, Cultured"
2728,Chondrocytes
2729,"Disease Models, Animal"
2730,Disease Progression
2731,Immunohistochemistry
2732,Losartan
2733,Mice
2734,"Mice, Inbred C57BL"
2735,"Mice, Mutant Strains"
2736,Osteoarthritis
2737,Synovial Membrane
2738,Temporomandibular Joint
2739,Transforming Growth Factor beta1
2740,Polymer blends
2741,Styrene
2742,Surface defects
2743,Surface testing
2744,Thermography (imaging)
2745,Acrylonitrile butadiene styrene
2746,Defect depth quantifications
2747,Non-destructive test methods
2748,Nondestructive testing method
2749,Pulse thermography
2750,Subsurface defect
2751,Surface temperatures
2752,Computer simulation
2753,Grain size and shape
2754,Heat affected zone
2755,Nuclear industry
2756,Numerical models
2757,Recrystallization (metallurgy)
2758,304L stainless steel
2759,Finite-element approach
2760,Friction stir processing
2761,Fusion welding
2762,Intergranular crack
2763,Lower peak temperatures
2764,Recrystallized grain sizes
2765,Temperature prediction
2766,Austenitic stainless steel
2767,Adaptive decoding
2768,Decoding strategy
2769,Decoding techniques
2770,Polar codes
2771,System security
2772,Multi agent systems
2773,Multipurpose robots
2774,Edge constraints
2775,Edge-based methods
2776,Graph problems
2777,Hardware experiment
2778,Multi-robot systems
2779,Pose graph optimizations
2780,Simulation comparison
2781,SLAM
2782,Compressive strength
2783,Concrete construction
2784,Grouting
2785,High performance concrete
2786,Prisms
2787,Shrinkage
2788,Block geometry
2789,Compatibility
2790,Concrete masonry units
2791,Experimental program
2792,High strength
2793,High strength concretes
2794,Medium strengths
2795,Shrinkage characteristic
2796,Bismuth compounds
2797,Yeast
2798,Genome alignment
2799,Genomic structure
2800,Graph methods
2801,Multiple whole genome alignment
2802,Reference-free
2803,Structural variations
2804,Boron compounds
2805,316 stainless steel
2806,Design/methodology/approach
2807,Dimensional accuracy
2808,Inclined surface
2809,Measurement strategies
2810,Optical measurement systems
2811,Size and position
2812,Concrete testing
2813,Degree of similarity
2814,Delamination detections
2815,Excitation mechanisms
2816,Percentage points
2817,Quantitative method
2818,Universal threshold
2819,Antenna lobes
2820,Beam forming networks
2821,Beamforming
2822,Radar antennas
2823,Radar signal processing
2824,Radar systems
2825,Tracking radar
2826,Antenna mutual coupling
2827,Beam-steering
2828,Detection performance
2829,Monostatic MIMO radars
2830,Multiple input multiple output (MIMO) radars
2831,Mutual coupling
2832,Simple matching network
2833,MIMO radar
2834,Electromagnetic wave reflection
2835,Oceanography
2836,Topography
2837,Evanescent wave
2838,Internal waves
2839,Kinetic energy density
2840,Propagating waves
2841,Synthetic schlieren
2842,Tidal flow
2843,Tidal frequencies
2844,Topographic slope
2845,Decay (organic)
2846,Hydrogen embrittlement
2847,Steel
2848,Advanced high strength steel
2849,Concentration Measurement
2850,Crystallographic orientations
2851,Diffusible hydrogen
2852,Empirical relations
2853,Hydrogen concentration
2854,Hydrogen diffusion
2855,Microstructural evaluation
2856,High strength steel
2857,Automobile manufacture
2858,Cellular telephones
2859,Obsolescence
2860,Purchasing
2861,capabilities
2862,Defense contractor
2863,Development costs
2864,excess
2865,Net present value
2866,Product development strategy
2867,redesign
2868,requirements
2869,Analytical models
2870,Uncertainty analysis
2871,Apparent temperature
2872,Cavity parameters
2873,Collimated irradiation
2874,Experimental uncertainty
2875,Irradiated surface
2876,Radiative properties
2877,Durability
2878,Electric power systems
2879,Energy harvesting
2880,Flexible electronics
2881,Lead zirconate titanate
2882,Nitrides
2883,Open circuit voltage
2884,Piezoelectric devices
2885,Wearable technology
2886,Biocompatible
2887,Flexible
2888,III-Nitride
2889,Piezoelectric generators
2890,Self-powered systems
2891,Thin film circuits
2892,Chlorine compounds
2893,Connecting rods
2894,Damage detection
2895,Magnesium compounds
2896,Natural frequencies
2897,Steel containers
2898,Cumulative amount
2899,Longitudinal modes
2900,Magnesium chloride solution
2901,Non-linear ultrasonic
2902,Resonance frequency shift
2903,Biological systems
2904,Semiconductor device manufacture
2905,Semiconductor materials
2906,Biofabrication
2907,Emerging technologies
2908,Information processing architecture
2909,Microchip fabrication
2910,Nanometer scale structure
2911,Roadmap
2912,Semiconductor industry
2913,Semiconductor technology
2914,Cloud computing
2915,System stability
2916,Cloud computing environments
2917,FPGA applications
2918,Silent data corruptions
2919,Soft error detection
2920,Traditional computing
2921,Application programs
2922,Program debugging
2923,Design spaces
2924,Domain-specific information
2925,Latency costs
2926,Low area
2927,Machine learning applications
2928,Runtimes
2929,Software model
2930,Target systems
2931,Elastic moduli
2932,Histology
2933,Stress analysis
2934,Testing
2935,Tissue
2936,Tissue engineering
2937,Computed tomography data
2938,Specific finite element
2939,Structural response
2940,Testing configurations
2941,Tissue properties
2942,Transverse compression
2943,Transverse Young's modulus
2944,X-ray computed tomography
2945,compression
2946,geometry
2947,human tissue
2948,maize
2949,rigidity
2950,stress
2951,x-ray computed tomography
2952,finite element analysis
2953,mechanical stress
2954,Young modulus
2955,Elastic Modulus
2956,Finite Element Analysis
2957,"Stress, Mechanical"
2958,Zea mays
2959,Kinematics
2960,Rhenium alloys
2961,Sensors
2962,Configuration estimation
2963,Configuration estimation methods
2964,Orientation measurements
2965,Outdoor environment
2966,Soft robotics
2967,Lakes
2968,Mass transfer
2969,Surface structure
2970,Air bubble formation
2971,Constant surface temperatures
2972,Convection coefficients
2973,Heat and mass transfer
2974,Structured surfaces
2975,Superhydrophobic
2976,Control systems
2977,Dynamical networks
2978,Graph-theoretic
2979,Remote measurement
2980,Source estimation
2981,Target nodes
2982,Graph theory
2983,School buildings
2984,CS education
2985,Elementary schools
2986,High level description
2987,Local expectations
2988,Open-ended questions
2989,Public school districts
2990,Public schools
2991,Student enrollments
2992,Pulsatile flow
2993,Splines
2994,Deformable capsule
2995,Discretizations
2996,Hydrodynamical equations
2997,Hyperelastic membranes
2998,Mean velocities
2999,Mechanical characteristics
3000,Relative rigidity
3001,Time domain analysis
3002,alginic acid
3003,dynamics
3004,microcapsule
3005,oscillation
3006,pulsatile flow
3007,surface area
3008,surface property
3009,velocity
3010,hydrodynamics
3011,mechanics
3012,Capsules
3013,Mechanical Phenomena
3014,Pulsatile Flow
3015,Complex repairable systems
3016,Component distributions
3017,Component failures
3018,Drenick's theorem
3019,Exponential distributions
3020,Failure-time distribution
3021,Mutually independents
3022,Directive antennas
3023,Array antennas
3024,element-gain paradox
3025,Loaded antennas
3026,Poynting streamlines
3027,Shape
3028,Capacitors
3029,Computer circuits
3030,Digital to analog conversion
3031,Electric power utilization
3032,Switches
3033,DAC layout
3034,DAC settling
3035,Delays
3036,Power demands
3037,timing scheme
3038,Brittle fracture
3039,Crack propagation
3040,Brittle cracks
3041,Computational challenges
3042,Crack interaction
3043,Crack propagation simulations
3044,Graph theoretic algorithm
3045,Graph theoretic approach
3046,Reduced order models
3047,Dynamic network
3048,Dynamical structure
3049,Linear time invariant
3050,On state
3051,State space realization
3052,State transformation
3053,Multi resolution representation
3054,Multiresolution model
3055,Network representation
3056,Structural details
3057,Wellposedness
3058,Abstracting
3059,Alpha model
3060,Classification datasets
3061,Ensemble members
3062,Ensembles
3063,Loss functions
3064,Multiple choice
3065,Training time
3066,Parameter identifiability
3067,Power system model
3068,Electric batteries
3069,Propulsion
3070,Systems analysis
3071,Battery optimization
3072,Blade element momentum theory
3073,Fixed point iteration
3074,High altitude long endurances
3075,Optimization framework
3076,Optimization of propulsion
3077,Trajectory optimization
3078,Flight paths
3079,Aviation
3080,Maneuverability
3081,Amount of information
3082,Dimensionalization
3083,Domain size
3084,One-time
3085,Search performance
3086,Time step
3087,Time-efficient methods
3088,Vehicle location
3089,Vehicle performance
3090,Unsteady flow
3091,Acquisition tools
3092,Computational researches
3093,Inlet conditions
3094,Physical process
3095,Stall inception
3096,Tip clearance flow
3097,Unsteady interaction
3098,Cadmium telluride
3099,Chip scale packages
3100,D region
3101,II-VI semiconductors
3102,Nanosystems
3103,Semiconductor quantum dots
3104,Temperature measurement
3105,Temperature sensors
3106,Thermal management (electronics)
3107,Thermometers
3108,CdTe quantum dots
3109,Fabrication technique
3110,Iterative process
3111,Micro-fluidic devices
3112,Non contact temperatures
3113,Temperature behavior
3114,Temperature sensing
3115,Temperature sensitive
3116,Electric propulsion
3117,Laminated composites
3118,Lattice theory
3119,Retrofitting
3120,Urban transportation
3121,Blade-element momentum methods
3122,Classical laminate theory
3123,Composite failure
3124,Conceptual study
3125,Gradient-based optimization
3126,Motor controllers
3127,Performance trade-off
3128,Vortex lattice method
3129,VTOL/STOL aircraft
3130,Computer vision
3131,Automated process
3132,Finite element solver
3133,Gray-scale images
3134,Mode shapes
3135,Orthogonal axes
3136,Principal axes
3137,Alassroom archive
3138,Design knowledge
3139,Instagram search
3140,Instagram student presentations
3141,Personal growth
3142,Presentation tools
3143,Search process
3144,Social media
3145,Behavioral research
3146,Class rooms
3147,Classroom environment
3148,Creativity pedagogy
3149,Emotional wellbeing
3150,Learning experiences
3151,Psychological well-being
3152,Student learning
3153,Student perceptions
3154,Communication
3155,Interdisciplinary education
3156,Interdisciplinary teams
3157,Pilot studies
3158,Team members
3159,Leaky modes
3160,Multi-ordering
3161,Static structures
3162,Test rigs
3163,Photons
3164,Electron dynamics
3165,Low density
3166,Single photon detection
3167,Single photons
3168,Particle beams
3169,Sales
3170,User centered design
3171,Customer information
3172,Demographic data
3173,Design method
3174,Microdata
3175,National level
3176,Persona
3177,Persona Generator
3178,Product designers
3179,Population statistics
3180,Action sets
3181,Extended interaction
3182,Learning in games
3183,Long-term relationships
3184,Repeated games
3185,Stochastic game
3186,Time-varying structure
3187,Trigger strategies
3188,Coal deposits
3189,Flow rate
3190,Fluidization
3191,Fluidized beds
3192,Hoppers
3193,Models
3194,Coal particles
3195,Dense Phase
3196,Design concept
3197,Gravitational forces
3198,Horizontal pipes
3199,Model results
3200,Transport
3201,Virtual reactors
3202,Coal transportation
3203,Hardware security
3204,Mobile telecommunication systems
3205,Hardware tokens
3206,Laboratory studies
3207,One time passwords
3208,Qualitative data
3209,Usability research
3210,Usability testing
3211,Usability engineering
3212,3D imaging
3213,Optical trap
3214,Volumetric display
3215,Three dimensional displays
3216,Combinatorial optimization
3217,Computational grammars
3218,Agent behavior
3219,Behavior trees
3220,Bootstrapping method
3221,Credit assignment problems
3222,Fitness functions
3223,Grammatical evolution
3224,Swarms
3225,Facebook
3226,Manual operations
3227,Second phase
3228,Threat models
3229,Two phase
3230,User feedback
3231,Civil engineering
3232,Transportation
3233,AC analysis
3234,Access category
3235,Crash severity
3236,Hierarchical bayesian
3237,Modification factors
3238,Vehicle-miles traveled
3239,Accidents
3240,Encryption key
3241,Risk communication
3242,User study
3243,User training
3244,Access control
3245,Cognitive systems
3246,Driving forces
3247,Functional abstractions
3248,Mental model
3249,Personal use
3250,Semi-structured
3251,Service provider
3252,Symmetric encryption
3253,User perceptions
3254,Motion control
3255,Clinical settings
3256,Dynamic accuracies
3257,Leap motions
3258,Limited bandwidth
3259,Markerless motion capture
3260,Movement disorders
3261,bandwidth
3262,inverse filter
3263,leap motion controller
3264,movement (physiology)
3265,Movement
3266,Radio transmission
3267,DFT-based
3268,Dichotomous searches
3269,Digital modulations
3270,Error variance
3271,Frequency offset estimators
3272,Frequency offsets
3273,Phase information
3274,PSK signals
3275,Power spectrum
3276,Doppler
3277,Power-spectra
3278,Vehicle to vehicles
3279,Acceleration data
3280,Acceleration vectors
3281,Circuit boards
3282,Educational experiences
3283,Ground stations
3284,Inertial measurements
3285,Inertial motions
3286,Simple modeling
3287,Rockets
3288,Phase locked loops
3289,Carrier frequency
3290,Feedback approach
3291,Ideal performance
3292,Minimum value
3293,Phase lock loop (PLL)
3294,Phase synchronization
3295,Uncoded system
3296,Antenna feeds
3297,Co-phasing
3298,Frequency selective channel
3299,Ground-based stations
3300,Optimal combination
3301,Polarization diversity
3302,Epoxy resins
3303,Morphology
3304,Optimization
3305,Cross-section micrographs
3306,Defect characterization
3307,Experimental methodology
3308,Resin infusion
3309,Void distributions
3310,Void formation
3311,Photography
3312,Taxonomies
3313,Deployment process
3314,Energy mechanisms
3315,Mechanical systems
3316,Minimally invasive surgical
3317,Self actuation
3318,Self-deployment
3319,Proof of concept
